subject,activity,tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean,fbodyaccmeanx,fbodyaccmeany,fbodyaccmeanz,fbodyaccjerkmeanx,fbodyaccjerkmeany,fbodyaccjerkmeanz,fbodygyromeanx,fbodygyromeany,fbodygyromeanz,fbodyaccmagmean,fbodybodyaccjerkmagmean,fbodybodygyromagmean,fbodybodygyrojerkmagmean,tbodyaccstdx,tbodyaccstdy,tbodyaccstdz,tgravityaccstdx,tgravityaccstdy,tgravityaccstdz,tbodyaccjerkstdx,tbodyaccjerkstdy,tbodyaccjerkstdz,tbodygyrostdx,tbodygyrostdy,tbodygyrostdz,tbodygyrojerkstdx,tbodygyrojerkstdy,tbodygyrojerkstdz,tbodyaccmagstd,tgravityaccmagstd,tbodyaccjerkmagstd,tbodygyromagstd,tbodygyrojerkmagstd,fbodyaccstdx,fbodyaccstdy,fbodyaccstdz,fbodyaccjerkstdx,fbodyaccjerkstdy,fbodyaccjerkstdz,fbodygyrostdx,fbodygyrostdy,fbodygyrostdz,fbodyaccmagstd,fbodybodyaccjerkmagstd,fbodybodygyromagstd,fbodybodygyrojerkmagstd
15,LAYING,0.2716458645407895,-0.019189572802631578,-0.10500254028947369,-0.6213097152631579,0.8030150115789474,0.6145234059210526,0.08665025292105263,0.012442003351315789,-0.006147550986631579,-0.01706562395263158,-0.09032292288157895,0.15243634432894737,-0.10036864086842105,-0.039668272039473686,-0.07115333557894737,-0.976785042368421,-0.976785042368421,-0.9899706042105263,-0.9518635947368421,-0.99219798,-0.9732622892105263,-0.9836640343421053,-0.9849231235526316,-0.9892240439473684,-0.9871150807894737,-0.9873082522368422,-0.988386324868421,-0.9831279993421053,-0.9701712196052632,-0.9692691140789473,-0.9891381844736842,-0.9743051796052632,-0.9904309140789473,-0.9694454452631579,-0.9832313518421053,-0.9845000131578947,-0.9444724885526316,-0.9878879952631578,-0.9840817089473685,-0.9893158248684211,-0.9871828877631579,-0.9890646289473685,-0.990328197763158,-0.9793256788157895,-0.9693022377631579,-0.9926651548684211,-0.9890633419736842,-0.9937598418421053,-0.9643551903947368,-0.9643551903947368,-0.9891019494736842,-0.9656768219736842,-0.9899173544736842,-0.9679718914473684,-0.9833170839473684,-0.9848544878947368,-0.9904101069736843,-0.9882386485526315,-0.9893704907894737,-0.9909701196052632,-0.9774918434210527,-0.9717890467105263,-0.9665766317105263,-0.9879014632894737,-0.9661392186842105,-0.9896280122368422
15,SITTING,0.2582435301666667,-0.007133645413589743,-0.09744486923333333,0.7829556117948718,0.22310556202564102,0.31438762743589743,0.07644432263333334,0.0069223895896153844,-0.007802379813205128,-0.03702174496282051,-0.08406485033205129,0.07111094716666667,-0.095984817,-0.040307020566666664,-0.04876272044330769,-0.953079994102564,-0.953079994102564,-0.9908984357692308,-0.95405294589743594,-0.9944664462820513,-0.982579546025641,-0.9542994106410256,-0.9675191493589743,-0.9920254274358974,-0.9858628864102564,-0.987989982948718,-0.9901448823076923,-0.9817407933333333,-0.9704236937179487,-0.9524110437179487,-0.9894819428205128,-0.97646387,-0.9939854475641026,-0.9797689879487179,-0.9407989655128205,-0.9500044141025641,-0.9650829256410256,-0.9492867008076923,-0.9445808638461538,-0.9922583952564102,-0.9862152156410257,-0.9900087105128205,-0.9910277005128205,-0.9734448138461539,-0.9664413380769231,-0.9958825120512821,-0.9931398338461539,-0.991929788974359,-0.9336027834102564,-0.9336027834102564,-0.9899861116666666,-0.9647420223076923,-0.9940332070512821,-0.9787551767948718,-0.937783538974359,-0.9447813402564103,-0.9932998605128205,-0.9877545887179487,-0.9906931143589743,-0.9913184364102564,-0.969488188974359,-0.968266666923077,-0.9345876991410257,-0.9895212728205128,-0.9636506523076923,-0.9942097697435898
15,STANDING,0.28157558983050845,-0.01537733699542373,-0.10807565625084746,0.966035213898305,-0.14664001683050848,0.07737550371186441,0.07484556255932204,0.008311091367457626,-0.0020459082820338983,-0.02481122123559322,-0.06809170899152542,0.071177181,-0.09918930401694916,-0.04087391872881356,-0.05082156453050848,-0.9689478208474577,-0.9689478208474577,-0.9880173445762712,-0.9717299516949153,-0.9896726227118644,-0.9928814416949152,-0.9586443698305085,-0.9747094,-0.9917892833898305,-0.9768970701694916,-0.9858561988135593,-0.9734754055932203,-0.9851776588135593,-0.9757039830508475,-0.9704579159322034,-0.9838628133898305,-0.975303393220339,-0.9876554586440678,-0.9935330530508475,-0.9487724047457627,-0.96516383,-0.9924826861016949,-0.9645159511864406,-0.9638409991525424,-0.991747906440678,-0.9765337966101695,-0.9877091152542373,-0.9772008554237288,-0.9839200145762712,-0.9756787908474577,-0.9811432398305084,-0.9905497052542372,-0.9867371655932203,-0.9620422908474576,-0.9620422908474576,-0.9836342169491525,-0.9664307808474576,-0.9859255030508475,-0.9939796281355933,-0.9468299501694916,-0.9623490257627119,-0.9924771044067796,-0.9778647330508474,-0.9881328759322033,-0.9784858554237288,-0.9833442681355932,-0.9778827949152542,-0.9631347011864407,-0.9822143022033898,-0.9665503335593221,-0.9846526298305085
15,WALKING,0.27926444372881354,-0.015425958694915254,-0.10892701147457627,0.9606477545762712,-0.13392218508474577,0.10873869950847458,0.06523037407288135,0.01967121443728814,-0.006183057843559322,-0.003340859388135593,-0.08415076515084746,0.08510692478305085,-0.09941145603898305,-0.04565382830338983,-0.04922405453559322,-0.22339917183050848,-0.22339917183050848,-0.29075802491525427,-0.3920920240677966,-0.5123988255932204,-0.321959549661017,-0.1467021565762712,-0.33953964559322036,-0.36422676440677965,-0.2985319824745763,-0.3986731898305085,-0.3681129057627119,-0.5618277655932203,-0.31851681305084745,-0.3798367427118644,-0.29335834118644066,-0.5519276130508475,-0.6194610361016949,-0.340185527559322,-0.1363513916457627,-0.3334865025423729,-0.9800556510169491,-0.9690403142372881,-0.9662315616949152,-0.3284528813559322,-0.26186358933898307,-0.3974835161016949,-0.4928857113559322,-0.5757354477966101,-0.35454905949152543,-0.4174386361016949,-0.5870001108474576,-0.48554300152542373,-0.42184831389830507,-0.42184831389830507,-0.2793507542372881,-0.538329286101695,-0.6034686723728814,-0.3479979256101695,-0.18572583230508474,-0.38444532237288137,-0.3510659576271186,-0.271952157220339,-0.39653041830508473,-0.5329996094915255,-0.5879396045762711,-0.42623209050847455,-0.537183967118644,-0.2689484654237288,-0.6094662166101695,-0.612930343220339
15,WALKING_DOWNSTAIRS,0.27257396,-0.012039273774607144,-0.10218808842857142,0.9458235217857143,-0.07409785717857142,0.15291925892857142,0.1261507862107143,-0.012389201678571429,-0.020493948421428574,-0.047366340842857145,-0.08622356136071428,0.07895020554821429,-0.08673622561357143,-0.03502861985,-0.06702045671428572,0.08591682477857143,0.08591682477857143,-0.16615158398214286,-0.26693519085714285,-0.444644665,-0.008843785710714284,-0.06168644203571429,-0.3043432575,-0.2120580252857143,-0.1912406101,-0.3878870475,-0.15208432464285715,-0.4711727082142857,-0.25295351642857145,0.06022264116785714,-0.18391461864285713,-0.3510809225,-0.49445591678571427,0.16115356014285714,-0.07407880430714286,-0.30607031,-0.9669555696428571,-0.9367030785714285,-0.9372590000000001,-0.13100045108214287,-0.12551592992860713,-0.39981586571428573,-0.3445376210357143,-0.5013548992857143,-0.3589658175,-0.19920432228571427,-0.5719195946428571,-0.3754846642857143,0.14054204364285713,0.14054204364285713,-0.1311643575357143,-0.3081086272607143,-0.4816757032142857,0.22013812085714285,-0.14048817804285715,-0.36401697714285713,-0.12537551052142856,-0.11300674947142857,-0.41020561,-0.40699860110714287,-0.52537368,-0.457440685,0.004800761539285715,-0.07464555158928571,-0.3994292875357143,-0.5020295692857143
15,WALKING_UPSTAIRS,0.2699184117857143,-0.02989233219607143,-0.11909982625,0.9451085478571428,-0.2351355382142857,0.0017373193882142858,0.08508269257142857,-0.0023700172253571447,-0.018438553253571428,-0.0015305205678571414,-0.07912279725,0.07996015086785714,-0.09744599091071429,-0.039318361028571426,-0.06736777846071429,-0.15353388467857143,-0.15353388467857143,-0.4265729189285714,-0.37440660607142856,-0.6707085575,-0.26141964367857146,-0.20868201817857143,-0.5028377846428571,-0.3362015025,-0.4569715228571429,-0.6455247753571428,-0.46370161678571425,-0.6414446182142857,-0.3538464082142857,-0.186606055,-0.3279722225,-0.5908428335714285,-0.6928487657142857,-0.18340286417857143,-0.05945328659285714,-0.4015581082142857,-0.9601285285714286,-0.92779734,-0.9301351025,-0.3163695514285714,-0.4345780578571429,-0.6846107096428571,-0.5801079767857142,-0.6244897285714286,-0.3024003754642857,-0.5434454157142857,-0.7435248267857143,-0.5775596164285715,-0.16002488853571428,-0.16002488853571428,-0.3636690103571429,-0.5486373021428571,-0.6776634328571428,-0.15589834692857144,-0.04819612836071429,-0.394989995,-0.35817108285714283,-0.4486536939285714,-0.7233579257142857,-0.6188488621428572,-0.6181012428571429,-0.35047954607142856,-0.27645027464285715,-0.417533995,-0.5982029746428571,-0.6803570392857143
16,LAYING,0.27410249243243245,-0.017986761121621623,-0.10769973283783783,-0.5304346048648648,0.567879494054054,0.8453923802702703,0.07662685513243243,0.012649108885135135,-6.855492928378379e-4,-0.019542732878108107,-0.0957839566891892,0.11873836078378379,-0.10114769525675675,-0.03621861609027027,-0.06427978498648648,-0.9820916521621622,-0.9820916521621622,-0.9883727736486486,-0.9669175944594595,-0.9943550437837838,-0.9806318468918919,-0.9829159518918918,-0.9873565898648649,-0.9866795725675676,-0.9852572772972973,-0.988033129054054,-0.9870285390540541,-0.9867958372972973,-0.9792020191891891,-0.9813890177027027,-0.9880989025675676,-0.979890667972973,-0.9935637786486486,-0.9784551531081082,-0.9837360437837838,-0.9866369960810811,-0.9711838627027027,-0.993701742972973,-0.9890563113513513,-0.9864718993243243,-0.9851594617567567,-0.9896851466216217,-0.9888372121621621,-0.9842874752702703,-0.9783749997297297,-0.9935037208108108,-0.9930258772972973,-0.9932967205405405,-0.9789201762162162,-0.9789201762162162,-0.9885867713513513,-0.9719157328378378,-0.9934843132432433,-0.9776157025675676,-0.984269087972973,-0.9865823879729729,-0.9874774654054054,-0.9861160087837838,-0.9899011698648649,-0.989382328918919,-0.9830523185135135,-0.9800964381081081,-0.980296339054054,-0.9881748595945946,-0.9718062367567568,-0.9935522993243243
16,SITTING,0.27394130257142857,-0.015526979928571428,-0.10552191258857142,0.839464714,0.21294702137142857,0.27641743104285715,0.07790389635714286,0.004670724222,-0.006112854259571429,-0.03718308222857143,-0.07973456452142857,0.08337528121571429,-0.0951635808,-0.03964108092857143,-0.05038835562857143,-0.9794816688571428,-0.9794816688571428,-0.9894671782857143,-0.963565474,-0.9940347107142857,-0.9886821084285714,-0.9740578555714285,-0.974665817,-0.9908396074285715,-0.9852385837142857,-0.9870877211428571,-0.9872079047142858,-0.9841411191428572,-0.9768481342857143,-0.9747664667142857,-0.9887732694285715,-0.9794828208571429,-0.9923902642857143,-0.9885801077142857,-0.9715791257142857,-0.9658587351428571,-0.982445738,-0.9825533365714286,-0.967268066,-0.9906580978571429,-0.9850974707142858,-0.9889040015714285,-0.9884924251428572,-0.9820674651428571,-0.9757133101428571,-0.9936403182857143,-0.9922264421428572,-0.9917667875714286,-0.9695266747142857,-0.9695266747142857,-0.9892005395714286,-0.9707821327142857,-0.9921128295714285,-0.9886591964285715,-0.9712660627142857,-0.9632206725714286,-0.9912922707142857,-0.986083114,-0.9892825168571429,-0.9889846184285714,-0.9810376902857143,-0.9775955191428571,-0.9708852968571429,-0.9885316511428571,-0.9705282662857143,-0.9919677762857143
16,STANDING,0.279566921625,-0.016593236445,-0.107835818025,0.965351492,-0.188504847375,-0.00557416876082625,0.074969980825,0.0122433312349875,-0.00137950299425,-0.026731653905,-0.067507120075,0.07168414632375,-0.0987605078625,-0.0417471753375,-0.051403918985,-0.972753287375,-0.972753287375,-0.985347620125,-0.968702956625,-0.989532103875,-0.99012181225,-0.961356141125,-0.97414624525,-0.987771749375,-0.97586868,-0.9851113755,-0.970149628875,-0.983731873,-0.980862493125,-0.973186182375,-0.984151646,-0.975525565625,-0.98941848275,-0.9919515835,-0.955171419,-0.962408444875,-0.994012162875,-0.97964105225,-0.968169953625,-0.987628362,-0.975829725,-0.987354788,-0.9699020075,-0.9824989911249999,-0.981281807,-0.9826424495,-0.990798007875,-0.9889703575,-0.9663601145,-0.9663601145,-0.98415908975,-0.965693334,-0.988819784,-0.99287582525,-0.954381606375,-0.958924794125,-0.9886068100000001,-0.977605582,-0.98820826225,-0.970221836375,-0.98185775725,-0.9831050488749999,-0.967529105125,-0.983022277625,-0.96540017025,-0.988579092
16,WALKING,0.2754755919565217,-0.016224631318802175,-0.11401848926086956,0.951924002173913,-0.1813930045652174,-0.0999012081826087,0.06291982200652174,-0.004404374482608697,-0.017312095739130434,-0.10448119236913044,-0.025270205669565216,0.1303576926347826,-0.07726503567384782,-0.043636340760869564,-0.06549675870434783,-0.23637403782608696,-0.23637403782608696,-0.22989084282608696,-0.39750961869565216,-0.5738940054347826,-0.30084763130434783,-0.14474765595652173,-0.31023546304347827,-0.3386677352173913,-0.20171863930434783,-0.37643953108695655,-0.4987311693478261,-0.5594677408695652,-0.3211381054347826,-0.32583673630434784,-0.25898589413043477,-0.5388064654347826,-0.638021445,-0.34018964739130436,-0.19677937217391306,-0.29739548739130434,-0.9802268693478261,-0.9729124736956521,-0.9546457947826087,-0.3108708669565217,-0.11298728757282608,-0.39173683847826085,-0.6006361660869566,-0.5571458354347826,-0.2552169389130435,-0.5319848015217391,-0.6525137230434782,-0.42602621195652174,-0.4016337460869565,-0.4016337460869565,-0.25717479673913046,-0.4987349258695652,-0.6312046943478261,-0.35681094739130437,-0.27749278804347827,-0.34697243217391305,-0.3435016241304348,-0.07587754190217391,-0.40539316717391305,-0.6338628754347826,-0.5596191615217392,-0.30314085391304346,-0.5422625139130435,-0.26042340923913043,-0.5584834476086956,-0.6477692134782609
16,WALKING_DOWNSTAIRS,0.29099094681818183,-0.012182750802272727,-0.11255325170454546,0.9565163513636363,-0.1180008485,0.07168239065,0.094706794,0.001640719838636364,-0.004292934536363637,-0.06365434054613636,-0.07081334165318182,0.09709593480909091,-0.08789911052954545,-0.04523019443295455,-0.04820889694090909,0.14699253045454547,0.14699253045454547,-0.12608451326136363,-0.198009231725,-0.45798382818181815,0.07226924505681818,-0.009454427465909092,-0.2796204853409091,-0.11312104281136363,-0.16042048529545455,-0.3558296690909091,-0.20365700386363636,-0.4763135465909091,-0.17167121538636365,0.10084354897045454,-0.06518829965909091,-0.37520547477272725,-0.5208211543181818,0.20718205934090908,-0.022864942472727273,-0.29888932522727274,-0.9551273202272728,-0.9336591397727273,-0.9191231252272727,-0.06145437811136364,-0.10052956154090908,-0.39857657227272725,-0.34178170934090907,-0.5188552070454545,-0.2823751309090909,-0.3345395247,-0.5649606920454545,-0.33122316636363636,0.13044325954545455,0.13044325954545455,-0.07136174074090909,-0.31313852736363634,-0.5244463411363637,0.25303918422727273,-0.09333302570681817,-0.3687549331818182,-0.09327475804545454,-0.09731404173181818,-0.4398787593181818,-0.3897862175909091,-0.5516506309090909,-0.3889332072727273,-0.03124988075909091,-0.08890039844772728,-0.39139175795454545,-0.5639250722727273
16,WALKING_UPSTAIRS,0.2761673673076923,-0.025971846934615385,-0.11916203226923076,0.9390663161538462,-0.23631227961538462,-0.07416323168596153,0.07706676495576922,-0.019950824176923076,0.001603538596153846,-0.05604697373461538,-0.032586584790384614,0.08589783156538462,-0.10337732656730769,-0.04467636512096154,-0.04321707184423077,-0.14136218942307693,-0.14136218942307693,-0.4292006196153846,-0.308814491625,-0.6727265463461538,-0.30266419334615385,-0.2078901140576923,-0.4666108557692308,-0.37886532728846156,-0.4152691271153846,-0.6267984838461539,-0.4579131882692308,-0.6126661336538461,-0.39041021653846153,-0.27085572664423074,-0.36318615153846157,-0.56449867846153845,-0.7044469336538461,-0.20234850665384616,-0.07816664758846154,-0.3508379496153846,-0.9631060763461539,-0.9478492415384615,-0.9317423986538461,-0.3594425919807692,-0.39977162384615383,-0.6600000603846153,-0.5296541476923077,-0.5956665536538461,-0.27445073561538463,-0.5816662638461538,-0.7312061634615384,-0.6112455661538462,-0.25731271971153846,-0.25731271971153846,-0.3874414523076923,-0.48029104247692306,-0.7028604546153846,-0.16742127859615386,-0.07430420645384615,-0.34133336,-0.39764741365384615,-0.42495563634615385,-0.6920948578846153,-0.5568105759423077,-0.5887355219230769,-0.3094910041923077,-0.36594914,-0.4246824701923077,-0.5186168633076923,-0.7215681067307692
17,LAYING,0.2742696962820513,-0.017091138216666666,-0.10789286893589743,-0.4918931908974359,0.13480070897435897,-0.006413204358974351,0.07693762578205128,0.0057891652108974356,0.005869782618897436,-0.017189566958974358,-0.09705187823076923,0.09271059907692308,-0.10330892003846154,-0.035872745651282054,-0.055028916475641024,-0.9589173847435898,-0.9589173847435898,-0.978837047051282,-0.9374858223076923,-0.9787267782051282,-0.9753630411538462,-0.9596340375641026,-0.9622701328205128,-0.980642843974359,-0.9788827239743589,-0.9711241598717949,-0.9483456347435898,-0.9672989542307693,-0.9635403292307693,-0.9632662846153847,-0.9743513737179487,-0.9463667391025641,-0.9725669153846154,-0.9705104332051282,-0.9469381088461538,-0.9576616853846154,-0.9707079616666666,-0.969281368974359,-0.9789122485897436,-0.9808156805128205,-0.9794493115384615,-0.9736271555128205,-0.956117862051282,-0.961597406025641,-0.964314577948718,-0.9614158928205129,-0.9813907729487179,-0.982642693974359,-0.9580105244871795,-0.9580105244871795,-0.9745007835897436,-0.9316446024358974,-0.9711599205128205,-0.9690184180769231,-0.9436183597435898,-0.9579303914102564,-0.982823883076923,-0.981809691025641,-0.9746749078205128,-0.95885492692307694,-0.959118795,-0.9679177865384615,-0.9610194793589744,-0.9738060515384616,-0.934286998974359,-0.9712381043589744
17,SITTING,0.27697762944444443,-0.018540444125833333,-0.11151793955555556,0.9073313091666667,-0.1125967283611111,0.13540256681666665,0.07686716215277778,0.014833823268472221,2.578540176388883e-4,-0.03390180301666667,-0.06739438505555556,0.087025401375,-0.09539350558333333,-0.04080077864027778,-0.05790153621666667,-0.9557897086111111,-0.9557897086111111,-0.9732743668055556,-0.9551755670833333,-0.9812131593055555,-0.9798201426388888,-0.9463516504166667,-0.9522267866666667,-0.9768918045833334,-0.9630542470833333,-0.9729395519444445,-0.9737243263888888,-0.9631176336111111,-0.9541802790277778,-0.9539281240277778,-0.9691786866666666,-0.960297525,-0.9794658688888889,-0.9832728068055555,-0.9399052448611112,-0.9366672456944445,-0.9891324995833334,-0.9717663523611111,-0.9560876795833333,-0.9762866794444445,-0.9622194527777778,-0.9763274266666667,-0.9796719834722222,-0.9563165059722222,-0.9566328025,-0.9821556626388889,-0.9807138686111111,-0.9710016913888889,-0.9477827033333334,-0.9477827033333334,-0.9703016461111111,-0.9510659840277778,-0.9784419183333334,-0.9849567086111111,-0.9398854783333334,-0.9330454775,-0.9777867822222223,-0.96399042625,-0.9783277694444444,-0.98161514125,-0.9532070172222222,-0.9615610361111111,-0.9522814244444444,-0.9708233363888888,-0.9535342926388889,-0.97839537
17,STANDING,0.27779506911392404,-0.01726351246721519,-0.10657938520253164,0.9485148484810126,-0.2476561665822785,-0.03858305016329114,0.07531316018987341,0.009073632185189874,-0.0026781007760759497,-0.025328154354050635,-0.07390016469620253,0.08651731110126583,-0.10224840907088607,-0.043136466251898736,-0.05258962523759494,-0.9254716516455697,-0.9254716516455697,-0.9595519874683545,-0.8942424696202531,-0.959681019113924,-0.9725198016455696,-0.8934303926582279,-0.9345030284810126,-0.9685137151898734,-0.9351689783544304,-0.9647512387341772,-0.8804261031645569,-0.9481607853164556,-0.9266551924050633,-0.9291464793670886,-0.9527277651898735,-0.909652436329114,-0.9587585768354431,-0.977748638607595,-0.8756892168354431,-0.9051238241772152,-0.9900594265822785,-0.9628014418987342,-0.9517821815189873,-0.9686045596202532,-0.9337681750632911,-0.9697653620253165,-0.8840322324050632,-0.9400063201265823,-0.9254914429113924,-0.928343397721519,-0.9729770067088608,-0.9564971636708861,-0.9176583341772152,-0.9176583341772152,-0.9540683915189874,-0.8769175456962025,-0.9562664801265823,-0.98026749,-0.8744692655696202,-0.897600800886076,-0.9716727967088608,-0.9369912802531646,-0.9735720518987342,-0.8867067682278481,-0.936101609113924,-0.9320390830379747,-0.9238571582278481,-0.9549631553164557,-0.8784596620253164,-0.9559834245569621
17,WALKING,0.2808321423076923,-0.014652730961538461,-0.10482271577948718,0.9376600651282051,-0.22585854333333333,-0.1468719375897436,0.09360604843589744,0.024810810556410254,1.3737826666666494e-4,-0.07496285712564102,-0.033523243023076923,0.10301767597435897,-0.10151977634615385,-0.04963010964871795,-0.048673737333333335,-0.24527094102564104,-0.24527094102564104,-0.31638831,-0.38346113020512823,-0.5721042725641026,-0.33267014538461537,-0.15736223961538462,-0.39242781692307693,-0.39429322615384615,-0.28317203669230767,-0.5229575056410256,-0.45426491897435894,-0.5280147823076923,-0.3282391323076923,-0.39163322487179486,-0.36921406025641024,-0.5283494312820513,-0.6153778582051282,-0.36474879615384614,-0.15581725302564103,-0.3371733964102564,-0.9783254374358974,-0.9706654197435898,-0.9467141205128206,-0.3668228230769231,-0.1986446191923077,-0.552584692051282,-0.577438048974359,-0.5116077605128205,-0.3169103858974359,-0.4488516769230769,-0.6487044225641025,-0.48941756000000003,-0.4366586023076923,-0.4366586023076923,-0.38970164205128205,-0.4906912146153846,-0.6036970766666666,-0.37840052205128205,-0.20898849769230768,-0.3593712512820513,-0.3949078135897436,-0.16054811664102564,-0.5801699517948717,-0.6171819817948718,-0.5057470138461538,-0.37629798615384613,-0.5526984887179487,-0.4212167882051282,-0.5527464302564102,-0.6171411694871795
17,WALKING_DOWNSTAIRS,0.30041273065217394,-0.018380126397826088,-0.1084913994,0.9180251947826087,-0.20990151782608696,-0.18221260271739131,0.0807649938326087,0.023773081489130436,0.0023833067608695644,-0.1389791499152174,-0.009400341228021738,0.1575764558478261,-0.036434599076086954,-0.06814894275282608,-0.0679544268852174,0.04019710023695652,0.04019710023695652,-0.14046677044565217,-0.1345442081978261,-0.38341830891304346,0.05415742157608696,0.00786290034347826,-0.2775581138043478,-0.07264264193260869,-0.1494094972173913,-0.36650398667391304,-0.19370583319565218,-0.27470032365,-0.18962609839130434,0.15692861245652173,-0.02958870711304348,-0.28967267733478264,-0.4059844233695652,0.0779010049,-0.02093167421521739,-0.2770958251521739,-0.9482471115217391,-0.9474945760869565,-0.923322009347826,-0.05731108620652174,-0.11061150089130435,-0.4340505443478261,-0.340113817326087,-0.34718797630434783,-0.30819702923913045,-0.35243400558695653,-0.40341795195652175,-0.3344791158695652,0.10267537830217391,0.10267537830217391,-0.07437547503043478,-0.28406491423913044,-0.40049323230652173,0.0857762762826087,-0.09994744332782608,-0.3378679030869565,-0.12846229673913043,-0.12942461200869565,-0.5019844763043478,-0.3900526439782609,-0.4036528030434783,-0.41620874239130434,-0.10169422271086957,-0.14256776519565217,-0.40972680065217393,-0.4370936352826087
17,WALKING_UPSTAIRS,0.2587578762962963,-0.02164715444074074,-0.12345162307407408,0.8332123248148148,-0.28908835962962964,-0.33739885851851853,0.07067468908333334,0.012716618025000001,0.010455083257407405,-0.11900893573518519,0.017531281656666668,0.1377158721611111,-0.07362863453333333,-0.05101329818888889,-0.08557398636666666,-0.2031843225925926,-0.2031843225925926,-0.4643681303703704,-0.30080486768888887,-0.67109666,-0.38969072240740743,-0.25205071862962963,-0.42093215462962963,-0.4485494,-0.4262401112962963,-0.6103398424074074,-0.5043972209259259,-0.5590651864814815,-0.37685550925925926,-0.30870827481481483,-0.3990872912962963,-0.5908610862962963,-0.6848194090740741,-0.30686020555555554,-0.13929686351296297,-0.2402373332037037,-0.9495983961111111,-0.9372728816666667,-0.9185261112962964,-0.4189844827777778,-0.40551276185185187,-0.6451966083333334,-0.5777269844444445,-0.5312583142592593,-0.19716216807407408,-0.6212804174074074,-0.6973590135185185,-0.6526203218518518,-0.2978181500925926,-0.2978181500925926,-0.40398116925925925,-0.5182712744444444,-0.6882176135185185,-0.2778537762962963,-0.13966109718518518,-0.20973846407407407,-0.44043867425925926,-0.4244518875925926,-0.6794768977777778,-0.6035157244444445,-0.5203608835185185,-0.22061128205555555,-0.40136302907407406,-0.4153163237037037,-0.5540356091481482,-0.7155493114814815
18,LAYING,0.280592970877193,-0.017659805231578948,-0.10878657807017544,-0.13483203140350877,0.9430179414035088,0.11262018996491228,0.07666453370175438,0.012219385362982456,0.0027769050207017546,-0.01917438401368421,-0.041559989822807016,0.15201901592982456,-0.10229750187719298,-0.041239142929824564,-0.06669574896491229,-0.9806211801754386,-0.9806211801754386,-0.9833306284210527,-0.9525237521052632,-0.9906412482456141,-0.9838013656140351,-0.9714039354385965,-0.9735768128070176,-0.984884874385965,-0.9738824966666667,-0.9795648442105264,-0.9761874712280701,-0.9826402719298246,-0.9614344207017543,-0.9739940045614035,-0.9769407745614035,-0.9670933564912281,-0.9859788371929824,-0.98477733,-0.9721968738596491,-0.9713111768421052,-0.9795656024561403,-0.9907655796491228,-0.9841926063157894,-0.9852591085964912,-0.9727774552631578,-0.9821117842105264,-0.9808368845614035,-0.9824426440350877,-0.9598974328070176,-0.9817248384210526,-0.9908457247368421,-0.9865490633333334,-0.9728918294736842,-0.9728918294736842,-0.9765048585964913,-0.9547131828070176,-0.9844764766666667,-0.9853222119298246,-0.9735892873684211,-0.9716680770175439,-0.9871226782456141,-0.9734867163157894,-0.983302949122807,-0.9824245854385965,-0.982660631754386,-0.9631839029824562,-0.9760376956140351,-0.9751265314035088,-0.9548490535087719,-0.9835694682456141
18,SITTING,0.27659019735849055,-0.014919561675471697,-0.11284021833962264,0.87196379830188675,0.21371630573962264,0.18853169598113206,0.07617773247169811,-2.1383855207547208e-4,0.008334007617169811,-0.03999849158490566,-0.07552844786792452,0.07617394190566038,-0.09484234813207547,-0.039281304926415093,-0.05053954623962264,-0.9619707637735849,-0.9619707637735849,-0.9793556350943396,-0.9518844720754717,-0.9895190311320755,-0.9814814543396226,-0.9345031828301886,-0.9728551103773585,-0.9808317503773585,-0.9674546177358491,-0.9811248613207547,-0.9851068754716981,-0.9826366449056604,-0.9544538211320754,-0.9530660090566038,-0.975315331509434,-0.9697999511320755,-0.9872559726415094,-0.9827965620754717,-0.9214021181132076,-0.9683701818867925,-0.9880693411320755,-0.9497925720754717,-0.971661610754717,-0.9803351635849057,-0.9667666433962264,-0.9834416096226415,-0.988164911509434,-0.9822490401886792,-0.9528443124528302,-0.9905015183018868,-0.9885548201886792,-0.9810160447169811,-0.9445818264150944,-0.9445818264150944,-0.9745117267924528,-0.9599644883018867,-0.9862566647169811,-0.9833898101886792,-0.9200471616981132,-0.9678843909433962,-0.9816079420754718,-0.9684214756603774,-0.9843496067924529,-0.9891895126415094,-0.9821379190566037,-0.9568027667924528,-0.9485219860377359,-0.9722891341509434,-0.9607112418867925,-0.985607229245283
